gene,-40_ura3_A,-40_ura3_B,-20_ura3_A,-20_ura3_B,0_ura3_A,0_ura3_B,10_ura3_A,10_ura3_B,20_ura3_A,20_ura3_B,20_ura3_B.1,40_ura3_A,40_ura3_B,60_ura3_A,60_ura3_B,80_ura3_A,80_ura3_B,-40_0258_A,-40_0258_B,-20_0258_A,-20_0258_B,0_0258_A,0_0258_B,10_0258_A,10_0258_B,20_0258_A,40_0258_A,40_0258_B,60_0258_A,60_0258_B,80_0258_A,80_0258_B
VNG0383H,-0.052990254,-0.041514905,-0.007624387,0.118366909,-0.047465436,-0.076319287,0.018897648,-0.060443508,-0.023594334,0.146565247,0.07126838,0.04091096,-0.015820362,-0.009228408,0.015909425,0.113169388,0.072020933,0.213371683,0.073649994,0.01011226,-0.133699645,-0.099805821,-0.103739772,-0.103370792,-0.053367979,0.179145749,0.061846883,0.070788294,0.128500329,0.100454653,0.180885379,0.168706785
VNG0384G,-0.180758075,-0.08772309,0.026965209,0.027720838,-0.046149843,-0.097951835,-0.048658225,-0.101325446,-0.131721272,0.143989569,0.113718987,-0.049257703,0.147680127,-0.126672622,-0.018045791,0.009888781,0.051636833,-0.026310829,0.018083377,-0.020749875,-0.00438465,-0.112406617,-0.047527385,0.025118864,0.059734528,0.028847271,0.070518635,-0.06227674,0.095420509,0.178567211,0.078239085,0.195625702
VNG0386G,0.661911805,0.25415851,0.166826331,0.044234084,0.039204904,0.178104187,0.131327761,0.251766426,0.12434078,-0.409964824,-0.076851807,-0.125405107,-0.275333934,-0.074461751,-0.122844788,-0.276271686,0.043570168,-0.020354577,0.188816915,0.268447384,1.019884875,0.489013796,0.845398656,1.164911724,0.430276193,0.105080871,0.279299263,-0.070407785,-0.129757283,-0.327657491,-0.302998784,-0.590709638
VNG0387G,0.19954777,0.043648687,0.094326429,-0.017843832,0.030010687,0.003139062,0.146566186,0.43759725,0.063061571,0.03674579,0.010861048,0.384316385,0.131367499,0.374581003,0.047952283,0.136954844,0.311350377,-0.051623456,-0.010851003,0.077046539,0.133441735,0.036718451,0.334544805,0.63489247,0.24652644,0.06055637,0.068257399,0.090036179,0.023392556,-0.094380199,0.013552811,-0.166270522
VNG0388C,0.21145106,0.201442729,0.215661549,0.072468762,0.117502707,0.357474669,-0.33683587,-0.440724406,0.048842694,-0.512892904,-0.414608447,0.203899313,0.122996845,0.428000076,0.470086156,0.306165604,0.383574566,-0.059528495,0.226062496,0.070431447,0.416107947,0.508523698,0.232062922,-0.221647984,-0.159701343,-0.577633252,-0.435013647,-0.501082267,-0.807897143,-0.777420164,-0.735916968,-0.740766853
VNG0389C,-0.08988918,-0.044942693,-0.035473719,0.032115503,0.024809631,-0.010615573,-0.601791235,-0.488209976,-0.886525334,-0.485929823,-0.747986356,0.03322189,0.137783244,0.127301017,0.261637333,0.335136592,0.350323108,0.086356129,-0.089301788,0.030690739,-0.151715074,-0.11195271,-0.240902612,-0.623002377,-0.535396192,-0.768522681,-0.928192395,-0.929922642,-0.887888198,-1.315432257,-0.946947209,-0.815356393
VNG0390G,0.526763205,0.227649548,0.388655037,-0.016913284,0.307142859,0.312309139,-0.046665252,-0.193908475,-0.051968115,-1.005207053,-0.649596347,-0.599616729,-0.623155865,-0.199633761,-0.439113316,-0.405059803,-0.4447594,-0.266595057,0.189790963,-0.005356018,0.541542284,0.705151953,0.877524157,0.330215578,0.137028278,-0.456069285,-0.303789134,-0.420892719,-0.923049335,-0.813524876,-0.834551446,-0.955970409
VNG0391C,-0.202507991,-0.008907098,-0.14509242,-0.062095962,0.050080266,0.215896892,-0.850015361,-0.662158757,-1.466618977,-0.904816895,-1.242673393,-1.178777823,-1.533410409,-1.342083513,-1.665747526,-1.694412302,-1.597002843,-0.142994478,-0.20237761,-0.186437552,-0.297367002,-0.199452351,-0.316977035,-0.787838749,-0.870152086,-1.137697153,-1.273814507,-1.246763781,-1.556423752,-1.921451526,-1.378854084,-1.024334088
VNG0393C,0.068216625,-0.053624147,-0.038067124,-0.076877364,-0.107398262,0.101876904,-0.0505653,-0.06695488,0.114947028,-0.014973474,-0.045558381,-0.060919339,0.000749931,-0.046390035,0.023989063,0.01077,0.107102029,0.05116824,-0.129432057,-0.091150758,-0.089874216,-0.022470869,-0.071890549,-0.214868811,-0.043363404,-0.066456953,-0.091032344,-0.035206809,0.189241572,0.064552324,0.082470005,0.036052224
VNG0394C,-0.071279004,-0.040216307,-0.060942952,-0.027298357,0.015895734,0.002909675,0.011500204,-0.022358439,-0.03841005,0.043272797,0.000457263,0.051610977,0.040073888,0.000856482,0.035817838,0.141539962,-0.036154983,0.177318144,0.064086215,0.02436237,-0.18410406,-0.113543957,-0.103279946,-0.226919558,-0.125560496,0.024558719,-0.009389009,0.015705573,0.111910468,0.10024051,0.056338283,0.101919476
VNG0396C,0.274432746,-0.010791812,0.015897265,0.010798497,0.023242791,-0.015677411,0.103161228,0.139329343,0.034519477,0.127372201,0.109809408,0.123977994,0.084258179,0.090005422,0.034997677,0.097301291,0.246520585,0.021970117,0.170538008,0.065400504,0.052305148,0.008864549,-0.005561132,0.284604462,0.038667548,0.168891646,0.191388679,0.117682271,0.164520336,0.094875976,0.18131754,0.169000165
VNG0398G,-0.18228816,0.05685406,-0.112174413,-0.078565106,-0.005295437,0.084018874,0.103181771,0.138821723,0.427502446,-0.07728235,-0.118767989,0.070684352,-0.078105832,0.096073536,0.002729108,-0.128841464,-0.094848004,-0.272214365,-0.197437223,-0.103089123,0.039326627,0.434755419,0.128653843,0.661613319,0.297758111,0.124249277,0.116961416,-0.007659214,-0.343130876,-0.439155443,-0.286064509,-0.288453923
VNG0399H,0.123376527,0.044221702,0.07851464,-0.090678839,-0.088266615,-0.142909491,-0.10040756,-0.152909135,0.002343962,-0.762950346,-0.191352425,-0.654613309,-0.397170382,-0.423833095,-0.163228328,-0.542662309,-0.503545522,-0.347208121,-0.00999257,-0.091787803,0.295573441,0.225049514,0.501111311,-0.049830388,0.046588946,-0.207853611,-0.177352251,-0.284540498,-0.325897534,-0.375091036,-0.484814309,-0.900166387
VNG0401G,0.25295356,0.078012834,0.001746238,-0.023465632,-0.018789617,0.028233372,0.036056327,-0.055050092,0.057163151,-0.064761494,-0.060588671,-0.062652191,-0.075390366,-0.036582962,-0.081637823,-0.015723485,0.011440514,0.020786949,-0.010890073,0.03472176,-0.01811932,0.07573884,0.075882703,-0.010250804,-0.005006628,-0.006033249,0.022380761,-0.038684184,0.066646305,-0.059265575,0.000800186,-0.032404364
VNG0402H,-0.125461305,-0.040067658,0.013981233,0.081835654,0.033930717,-0.034610882,0.035761259,0.047035581,-0.10473273,0.178851948,-0.007092322,0.042234612,-0.014650978,0.067585938,-0.098343333,0.11197552,-0.015921533,0.129214939,0.139282736,0.106460993,-0.21954915,-0.06060402,-0.091833342,-0.070897816,-0.268191676,0.053999789,-0.007137353,0.022774071,0.017605025,0.052793754,-0.007565367,-0.033148025
VNG0403G,-0.066130528,-0.001817242,0.018498544,-0.009122104,-0.021405696,-0.072501466,-0.068179378,-0.11909552,-0.030143191,-0.00900516,0.083021664,-0.054421187,0.150868818,-0.03444865,-0.043931624,0.014709017,-0.012400755,0.028287644,-0.122760179,-0.019464371,-0.038979745,-0.065244794,-0.023463372,-0.080054158,-0.012650708,0.008005405,0.085631672,0.061493446,0.095608803,0.095818101,0.036058696,0.03529871
VNG0404H,-0.029640984,-0.00167051,0.029989089,0.025121875,0.003564794,-0.081397039,-0.013175107,-0.016554116,0.060012874,0.275877446,0.138935161,0.072396825,0.058999748,0.003167137,0.083476152,0.097028233,-0.032000125,-0.012933703,0.04241444,-0.010263581,-0.010530253,-0.083655958,-0.055269425,-0.048932899,-0.07109429,0.169756493,0.228530738,0.110006095,0.215766313,0.18896047,0.303267692,0.201968788
VNG0405C,0.067237407,0.023944849,-0.021398799,0.034696877,0.011387639,-0.05897958,0.052850822,0.052347694,-0.089613458,0.068635326,0.050781515,0.005333303,0.080473354,0.059684772,-0.085094316,0.055466646,-0.033955891,0.00301577,0.084974089,0.035696305,-0.002145496,-0.048509301,-0.016268783,0.001498821,-0.070225024,0.060317184,0.045008934,0.079546322,0.00659545,0.051656583,0.067647741,0.09788591
VNG0406C,0.164993054,-0.007175418,0.058378098,-0.047734404,0.001960267,-0.044443768,0.544658802,0.551420558,0.559174375,0.493570866,0.288167001,0.02423703,0.135277965,0.032096614,0.038900505,-0.032135735,-0.055282886,-0.187117347,0.046884817,-0.145434185,0.06614281,0.031278652,0.10997857,0.30697872,0.212224468,0.456980486,0.405303444,0.306353714,0.365953467,0.14715267,0.470858569,0.497722273
VNG0407H,-0.065522447,-0.103123502,0.014727969,-0.021946199,-0.024628877,-0.047865465,-0.001639524,0.099245185,-0.039367909,0.103330133,-0.009290799,0.050577752,0.096608757,0.004247067,0.092329912,0.044619255,-0.003685676,-0.004633344,0.06267491,-0.007786025,0.000764316,-0.076531919,-0.109046683,-0.060242853,-0.007362393,0.075553078,-0.044290349,0.05925856,0.114994978,0.192006555,0.223076912,0.078669274
VNG0408H,-0.117962705,0.008930391,0.054309577,0.115084201,0.007453858,-0.10348865,0.167690575,0.219460702,0.160184089,0.271597711,0.150622993,0.128626184,0.176647224,0.089714398,0.015304434,0.082686623,0.02138876,0.033804514,0.184240562,-0.02639264,0.06573183,-0.025042586,0.029487444,0.126533584,0.214646432,0.297136778,0.20833936,0.292139573,0.159835839,0.34492198,0.432893259,0.351767295
VNG0409C,0.06934596,-0.035151998,-0.050380208,-0.027625951,-0.047313454,-0.07169661,-0.064759251,-0.02890862,-0.041571577,0.060571292,0.092540357,-0.035542615,-0.005770199,-0.124392381,0.014586247,-0.048166741,-0.016246803,-0.036653612,-0.145837245,-0.03029295,0.038287485,-0.125267972,0.019676101,-0.118985342,0.025630473,-0.02262455,-0.02387826,-0.0214079,0.047999832,0.106721556,-0.001653555,0.031128114
VNG0410G,0.154391686,0.005747062,-0.008453228,-0.006378602,-0.001850565,-0.056399817,0.069945522,0.086894369,-0.017283111,0.090317857,0.076974486,-0.086639074,0.001485864,-0.023773005,-0.102219195,-0.030680744,0.081898217,-0.009188201,-0.085513308,0.02196792,0.016485981,-0.086343128,-0.032707975,-0.064251064,-0.024186817,0.004447934,-0.043915802,-0.048510114,-0.003580676,-0.023953556,-0.011555975,-0.014948624
VNG0412G,-0.232305371,-0.067745931,-0.089840585,0.043678527,-0.068450997,-0.015233025,0.039754663,0.060689722,-0.046026077,0.096374871,0.091847983,0.07841087,0.055468218,-0.030445127,0.07471008,0.027990158,-0.271941871,0.114771054,-0.052283639,-0.021288192,-0.205223959,-0.110006128,-0.083241999,0.021557326,-0.047893519,0.113483851,0.077150611,0.173180933,0.212607383,0.20247731,0.182000188,0.196777857
VNG0414G,-0.2633116,-0.064362045,-0.069906731,0.004359663,-0.111965628,-0.085386539,-0.027730885,-0.134030268,-0.06775027,0.061261531,0.102672557,-0.007905585,0.101802292,-0.094528703,-0.005671598,0.063617843,0.024738934,0.119951388,-0.025282466,0.022331683,-0.064731281,-0.204162545,-0.07759447,-0.027585084,0.034081579,0.132623294,0.067089423,0.13913157,0.26722933,0.264502671,0.143285101,0.319441255
VNG0415G,0.208115853,-0.015261625,0.043126427,0.070204102,0.02700513,0.067173762,0.018080614,0.054966885,0.051535428,-0.147250003,-0.017729505,0.015371294,-0.067601625,0.089505748,-0.056212424,0.041492298,0.087985826,0.012519177,0.093700064,0.090262401,0.136240547,0.110980757,0.051663156,0.160841641,0.131758819,-0.0116163,0.088884281,0.109398321,0.067588578,-0.050000112,0.112700309,-0.068548442
VNG0417H,0.269102616,-0.003173587,0.126998278,-0.008911338,-0.022215345,0.118074922,0.104516527,0.060725496,0.250179643,0.0324689,0.050849313,0.021341991,-0.07398142,0.129526245,0.05279551,0.068889373,0.075530613,0.041755689,-0.027501621,0.071204842,0.099558783,0.256773641,0.140063105,0.252979811,0.084373373,0.030095836,0.077364542,0.191224187,0.205733472,0.002111588,0.169876067,0.059542014
VNG0419C,0.431528353,0.108965526,0.044739392,-0.02645263,0.018314265,0.189509098,0.141928746,0.329595552,0.229528835,0.022844001,-0.000108848,0.377937283,0.024362406,0.279300249,0.066612856,-0.015246722,0.172384153,0.021346184,-0.073484397,0.052763448,0.126220335,0.389547108,0.932286105,0.257836136,0.378613392,-0.011875174,-0.001191023,-0.092280714,0.025624019,-0.074029188,-0.100357976,-0.279573692
VNG0420H,0.056635405,0.160541176,0.209334356,0.043071241,0.29095126,0.414227609,-0.133863825,-0.245231027,0.109033292,-0.504427607,-0.47912015,0.137913124,0.165660065,0.509965718,0.317443643,0.482315363,0.376783035,0.192321968,0.424002444,0.284749271,0.30778608,0.65561155,0.320833281,-0.023014807,0.066185189,-0.431162891,-0.28621405,-0.285062533,-0.576867335,-0.398669866,-0.572291508,-0.513254851
VNG0421C,0.301111156,-0.049572387,0.228511239,-0.05229734,0.065632412,0.141042402,0.175247114,0.175677408,0.104547471,-0.043499849,-0.074874154,0.113903898,0.012616795,0.366445393,0.24633952,0.363550104,0.381311335,0.095854829,0.146519776,0.162052279,0.066835495,0.246570296,0.230420307,0.051153291,-0.111266061,0.064489387,-0.046139211,0.062942659,0.028626616,-0.131995767,0.037246549,-0.056657823
VNG0422G,-0.109741504,-0.0828456,-0.05393739,-0.124002594,-0.052281225,0.112105059,0.03396884,0.052517116,0.066074168,-0.076571759,-0.121539644,-0.006065835,-0.048815188,-0.0111629,0.011761771,-0.082470672,-0.063118777,-0.202465903,-0.166193957,-0.194057971,-0.123764055,-0.028521806,-0.077015026,0.047594109,0.152978858,-0.025043792,0.065265493,0.099993902,-0.045683359,-0.00076989,0.117135944,0.099563999
VNG0424C,-0.204848067,-0.010498429,-0.037662595,0.040859317,-0.045229483,-0.067734437,-0.037702534,-0.015178917,-0.025071004,0.119066386,0.08656238,0.03422428,0.078012505,0.003499195,0.051722758,0.125955635,0.053785681,0.175997889,-0.015565356,-0.027860457,-0.155426953,-0.155467331,-0.195264878,-0.116649866,-0.060506946,0.045373584,-0.013703004,-0.001548377,0.166099889,0.143321647,0.133519556,0.097398309
VNG0425G,0.234931663,0.155567397,0.12146587,0.015736713,-0.079848392,0.10672938,-0.087235491,-0.289411291,-0.003986259,-0.407132962,-0.139834861,0.033804782,-0.037179272,0.157247216,0.054525073,-0.050723043,0.149969191,-0.158751157,0.095699695,0.005060063,0.380713635,0.283112577,0.582852718,0.019103658,0.033697988,-0.188979336,-0.144265171,-0.145669192,-0.311720901,-0.309622917,-0.325194184,-0.547991462
VNG0426G,-0.046590102,-0.171705823,-0.09456118,-0.20126436,0.051575329,0.266204694,-0.54765308,-0.329515626,-0.776187922,-0.677313634,-0.970794853,-0.402434449,-0.417982548,-0.644502111,-0.560440182,-0.977207162,-0.845944909,-0.181610252,-0.221441107,-0.129747245,-0.116165533,0.083462272,-0.20157071,-0.343979788,-0.31781836,-0.762700193,-0.759734364,-0.730437967,-1.193867906,-1.105380351,-0.849642996,-0.84625045
VNG0427G,0.131813719,0.073849815,-0.014442849,-0.18994817,-0.096017178,0.012719739,0.249946438,0.400461205,0.410174572,-0.14888257,0.069599999,-0.413303439,-0.316695094,-0.279565288,-0.177766248,-0.377159872,-0.256185744,-0.149868946,0.061212451,0.166837137,0.492715407,0.499668998,0.750639941,0.646821552,0.372359472,0.207669161,0.138077151,0.369243997,-0.002677626,-0.154088994,0.072226098,-0.256627104
VNG0428G,-0.244180703,-0.029840877,-0.066091124,-0.000340394,0.035641484,-0.105568705,-0.030820489,0.007694719,-0.113905088,0.15509309,0.097507924,0.034976705,0.104083261,0.037786771,0.183328008,0.089766911,-0.007536417,0.045242569,0.072508217,0.059421232,-0.018927321,-0.125822251,0.038407446,-0.128547071,-0.181632988,0.007228526,0.026278006,0.007526498,0.042827545,0.176996627,-0.044281092,0.107922315
VNG0429H,0.054152737,0.064212684,-0.006530116,-0.017566713,-0.062678325,0.049201494,0.378849434,0.802372336,0.423275606,0.363300403,0.161932005,0.195474835,-0.025835803,0.08825485,0.113286548,-0.002779898,-0.008122573,0.008245191,0.060056745,-0.016940597,0.019587064,0.088547332,0.212074969,0.77868703,0.291637867,0.412230587,0.527845555,0.592201259,0.401164625,0.142415012,0.682152569,0.292865195
VNG0430H,-0.194908147,-0.113866722,-0.094688981,-0.02670431,-0.019938087,-0.175855122,0.098326342,0.098363499,-0.08975284,0.222243702,0.176907842,-0.027013859,0.0358284,-0.145182661,-0.054944886,-0.119869886,-0.175267928,0.088883882,-0.038434027,-0.022224818,-0.226928148,-0.248061935,-0.161883733,-0.058704091,0.066742484,0.206913982,0.08492517,0.195953588,0.436428153,0.591814722,0.407837087,0.452554582
VNG0431G,-0.077217836,-0.010494865,-0.088282553,0.009652453,-0.078860112,0.014384797,0.283490148,0.23289921,0.177109168,0.195332072,0.165741774,0.062669493,0.084172503,-0.018765556,0.079898594,-0.013418855,0.006954801,0.053286563,-0.022728398,-0.006458764,-0.058297487,-0.009159238,-0.041035736,0.298512653,0.181589872,0.244754214,0.238715063,0.357389091,0.370869058,0.265084502,0.417391333,0.400529726
VNG0433C,-0.021933797,0.006213451,-0.063598929,0.074232804,-0.063553782,-0.000245738,0.071408481,-0.022374495,0.020162198,0.090897042,0.038014223,-0.007309787,-0.031448471,0.088848311,0.005434035,0.066917104,0.009442184,0.109588473,0.036496897,0.032069335,-0.089484008,-0.037756135,-0.14592882,-0.109513666,-0.131828895,0.052329974,-0.058700654,-0.044810531,0.107154402,0.074095144,0.143228563,0.047915314
VNG0435H,-0.246268996,-0.005737324,-0.169794999,0.018427171,-0.047197798,-0.109526344,-0.073783456,0.004161198,-0.227214636,-0.02343807,0.055437944,-0.034532954,0.110820597,-0.20157917,-0.009761842,-0.14819983,-0.092076571,-0.124090914,-0.000681893,-0.046804616,0.140974504,-0.0892801,0.188990633,0.174004516,0.268619288,-0.059803514,0.044383441,-0.026413145,-0.03554942,0.117109953,-0.056802818,0.047716558
VNG0436G,0.057216813,0.030046012,-0.007004144,0.066030765,0.006529809,-0.017423745,0.020528233,0.038610043,-0.060993608,0.023738701,-0.029011823,0.005283162,-0.021730239,-0.002036537,-0.019814362,0.087512303,-0.178999302,0.126027482,0.071097462,0.089697626,-0.067053948,-0.036785212,0.012636039,-0.067614048,-0.206104168,0.102101067,0.0273979,0.166929861,0.055960906,-0.036288095,0.0316494,0.011919034
VNG0437C,-0.090202659,0.004451486,-0.038774599,0.017168675,0.029373208,-0.063716111,-0.025987292,-0.046936935,-0.139494136,0.009941381,0.003669823,-0.065991173,-0.003006198,-0.056993786,-0.110033634,0.028816321,-0.091645696,0.050153323,0.071857635,-0.009793675,-0.019548811,-0.073260407,-0.089641042,-0.042282078,-0.050441387,-0.095788106,0.004538789,0.013643092,-0.016487648,0.154335778,0.025025198,0.040687081
VNG0438G,0.143857627,0.094562181,0.235074762,0.047626293,0.422308657,0.500461233,-0.01996543,-0.038103994,-0.117567637,-0.328397059,-0.522304554,0.444969793,0.657468508,0.884298689,0.982185833,0.935682729,0.88403401,-0.077493306,-0.120030189,0.024803669,0.007391959,0.316745898,0.044102569,-0.026239308,0.024362883,-0.421868987,-0.354350061,-0.422047674,-0.801924259,-0.754980423,-0.611655858,-0.534780214
VNG0439C,-0.119046536,-0.126455175,-0.085116557,0.063613464,0.05960939,0.122583627,0.156397988,0.043530731,0.12181319,0.066689554,-0.085298903,0.084722428,0.062818339,0.148145559,0.071813591,0.254189151,-0.183518397,0.301769376,0.253747929,0.182529488,0.023080657,0.273237913,0.077511513,0.197406899,0.132595164,0.299749816,0.18663654,0.398862698,0.222326534,0.245724947,0.341039121,0.306545914
VNG0440C,-0.00410134,0.10885766,0.126104703,0.106639662,0.156741042,0.459360267,-0.349066952,-0.251138763,-0.395708652,-0.453980306,-0.669475468,-0.586913849,-0.768882442,-0.449997205,-0.62373311,-0.576270312,-0.544115143,-0.031223419,0.060102289,0.13042609,0.14606656,0.067789499,0.163840159,-0.134309362,-0.236283984,-0.562306375,-0.445313644,-0.513868515,-0.704993839,-0.941974907,-0.4770923,-0.620224677
VNG0441H,0.060386273,0.015262658,0.022596373,-0.027151164,0.097166483,-0.051173938,-0.058596215,-0.058443384,-0.222464616,-0.202036609,-0.060821284,-0.090750229,-0.116504683,-0.085931737,-0.09454713,-0.035567406,-0.101726652,-0.052598927,0.140464272,-0.002267305,0.189222829,0.040395164,0.183872219,-0.045153676,-0.001149943,-0.117242693,-0.101741284,-0.078185238,-0.189465405,-0.073879567,-0.127996159,-0.120547259
VNG0442G,0.132476695,0.092014643,0.209634919,0.065429559,0.389710686,0.150886356,0.392238271,0.256481051,0.341866177,0.339303185,0.300929554,0.565869783,0.696161658,0.773445292,0.823707041,0.79392622,0.730809171,0.111510118,-0.030010388,-0.016470825,-0.067498943,-0.036442039,-0.102954906,0.226064593,0.300679036,0.299873841,0.303118927,0.33699391,0.353013257,0.350508813,0.422996059,0.434034131
